company_id,indicator_id,2010,2011,2012,2013,2014,2015,2016
1530721,DeferredTaxAssetsNetCurrent,,,8480000,30539000,27739000,,
1530721,DeferredTaxAssetsNetNoncurrent,,,4389000,3662000,2484000,24500000,
1530721,DeferredTaxAssetsOperatingLossCarryforwards,,,8508000,7743000,5860000,3400000,
1530721,DeferredTaxAssetsOther,,,2331000,9589000,11054000,12100000,
1530721,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,8909000,14117000,23845000,30000000,
1530721,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,1188000,4722000,408000,2200000,
1530721,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,16209000,24281000,30428000,37100000,
1530721,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,,,,7654000,10090000,13400000,
1530721,DeferredTaxAssetsValuationAllowance,,,8746000,8020000,5640000,3400000,
1530721,DeferredTaxLiabilitiesCurrent,,,,,3741000,,
1530721,DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,14780000,24324000,32704000,32900000,
1530721,DeferredTaxLiabilitiesNoncurrent,,,13163000,5887000,10490000,3500000,
1530721,DeferredTaxLiabilitiesOther,,,1455000,526000,3910000,3400000,
1530721,DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,20691000,34633000,48000000,
1530721,DefinedContributionPlanCostRecognized,,,2200000,3500000,5800000,10100000,
1530721,DepreciationAndAmortization,,,54291000,79654000,138425000,183200000,
1530721,DepreciationDepletionAndAmortization,,,52700000,76600000,131400000,172200000,
1530721,DerivativeAssetFairValueNet,,,1296000,,,,
1530721,DerivativeAssetsCurrent,,,,,25004000,100000,
1530721,DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,1863000,,,
1530721,DerivativeLiabilitiesCurrent,,,334000,1813000,600000,5500000,
1530721,DueFromRelatedParties,,,,4500000,,,
1530721,EarningsPerShareBasic,,,2.02,3.27,4.35,4.5,
1530721,EarningsPerShareDiluted,,,1.97,3.22,4.28,4.44,
1530721,EffectOfExchangeRateOnCashAndCashEquivalents,,,-1641000,-4683000,-27074000,4100000,
1530721,EffectiveIncomeTaxRateContinuingOperations,,,0.366,0.344,0.298,0.285,
1530721,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.35,0.35,0.35,0.35,
1530721,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,0.003,-0.002,-0.001,-0.002,
1530721,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,,-0.031,-0.039,-0.09,-0.079,
1530721,EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,0.005,0.006,0.017,0.006,
1530721,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,0.036,0.023,0.024,0.012,
1530721,EffectiveIncomeTaxRateReconciliationTaxCreditsForeign,,,-0.002,-0.002,-0.004,0.002,
1530721,EmployeeRelatedLiabilitiesCurrent,,,38642000,54703000,62869000,59700000,
1530721,EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,30400000,19000000,15300000,12700000,
1530721,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,42600000,,,,
1530721,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,17500000,15700000,
1530721,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,144508000,54693000,45270000,21100000,
1530721,ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,144508000,54693000,45270000,21100000,
1530721,FiniteLivedIntangibleAssetsAccumulatedAmortization,,,14453000,16714000,22546000,33100000,
1530721,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,9898000,14489000,25718000,24400000,
1530721,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,2187000,6606000,7331000,8700000,
1530721,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,2187000,6646000,7093000,8400000,
1530721,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,2234000,6740000,7105000,8600000,
1530721,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,2234000,6774000,7130000,8600000,
1530721,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,2240000,6779000,7164000,8700000,
1530721,FiniteLivedIntangibleAssetsGross,,,,,,100500000,
1530721,FiniteLivedIntangibleAssetsNet,,,20980000,48034000,61541000,67400000,
1530721,ForeignCurrencyContractAssetFairValueDisclosure,,,1367000,,,,
1530721,ForeignCurrencyContractsLiabilityFairValueDisclosure,,,71000,,,,
1530721,ForeignCurrencyTransactionGainLossBeforeTax,,,-1363000,-131000,-4052000,-4800000,
1530721,ForeignCurrencyTransactionGainLossUnrealized,,,-1363000,,1467000,-4800000,
1530721,FurnitureAndFixturesGross,,,,,160178000,212700000,
1530721,GainLossOnSaleOfPropertyPlantEquipment,,,-229000,-3758000,,-2800000,
1530721,Goodwill,,,14005000,14005000,14005000,23200000,
1530721,GoodwillAcquiredDuringPeriod,,,,,,9200000,
1530721,GoodwillGross,,,14005000,14005000,14005000,,
1530721,GoodwillImpairedAccumulatedImpairmentLoss,,,5400000,5400000,5400000,5400000,
1530721,GoodwillImpairmentLoss,,,,,0,0,
1530721,GrossProfit,,,1306566000,2016070000,2647651000,2797200000,
1530721,ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,0,
1530721,ImpairmentOfLongLivedAssetsHeldForUse,,,725000,1332000,822000,10900000,
1530721,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,538607000,792899000,814368000,737500000,
1530721,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,88520000,214748000,441455000,434800000,
1530721,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,627127000,1007647000,1255823000,1172300000,
1530721,IncomeLossFromEquityMethodInvestments,,,,354000,130000,-1000000,
1530721,IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,,130000,,
1530721,IncomeTaxExaminationInterestExpense,,,300000,900000,,,
1530721,IncomeTaxExpenseBenefit,,,229525000,346162000,374800000,334600000,
1530721,IncomeTaxesPaid,,,70500000,280667000,373314000,273000000,
1530721,IncreaseDecreaseInAccountsPayable,,,16299000,49034000,5809000,14200000,
1530721,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,152630000,133208000,21865000,104500000,
1530721,IncreaseDecreaseInInventories,,,81108000,158243000,112418000,16300000,
1530721,IncreaseDecreaseInOtherOperatingAssets,,,-6000,4274000,6333000,400000,
1530721,IncreaseDecreaseInOtherOperatingLiabilities,,,14894000,25359000,10475000,11700000,
1530721,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,3866000,5222000,20152000,5300000,
1530721,IncreaseDecreaseInReceivables,,,80581000,105648000,83336000,-52500000,
1530721,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,4925090,3055162,3185197,2760994,
1530721,IntangibleAssetsNetExcludingGoodwill,,,20980000,48034000,,,
1530721,IntangibleAssetsNetIncludingGoodwill,,,34985000,62039000,75546000,,
1530721,InterestExpense,,,1524000,393000,,,
1530721,InterestIncomeExpenseNet,,,,,-215000,-1700000,
1530721,InterestPaid,,,484000,699000,729000,1500000,
1530721,InventoryNet,,,266894000,426938000,519908000,546800000,
1530721,Land,,,,,,15100000,
1530721,LeaseIncentiveReceivable,,,,,12289000,8900000,
1530721,LeaseholdImprovementsGross,,,,,294225000,414600000,
1530721,LettersOfCreditOutstandingAmount,,,,11500000,10800000,10600000,
1530721,Liabilities,,,242319000,410842000,450928000,567300000,
1530721,LiabilitiesAndStockholdersEquity,,,1289565000,2216973000,2691893000,2566800000,
1530721,LiabilitiesCurrent,,,164248000,308370000,330081000,435500000,
1530721,LiabilityForUncertainTaxPositionsNoncurrent,,,7100000,19000000,21200000,18500000,
1530721,LicenseCosts,,,300000,,,,
1530721,LicensesRevenue,,,86975000,140321000,171803000,173300000,
1530721,LineOfCredit,,,,,0,,
1530721,LineOfCreditFacilityCommitmentFeeAmount,,,,,100000,,
1530721,LineOfCreditFacilityInterestRateDuringPeriod,,,,,0.016,,
1530721,LineOfCreditFacilityMaximumBorrowingCapacity,,,,,200000000,,
1530721,LineOfCreditFacilityRemainingBorrowingCapacity,,,,,189200000,,
1530721,LitigationReserveCurrent,,,,,5539000,1800000,
1530721,LitigationSettlementExpense,,,,,5651000,1900000,
1530721,LongTermDebt,,,,,,2300000,
1530721,MachineryAndEquipmentGross,,,,,73609000,79100000,
1530721,MarketingAndAdvertisingExpense,,,,,103600000,103900000,
1530721,MinorityInterest,,,,,,3800000,
1530721,NetCashProvidedByUsedInFinancingActivities,,,150561000,71058000,,,
1530721,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,-434694000,-1128300000,
1530721,NetCashProvidedByUsedInInvestingActivities,,,-139099000,-215520000,,,
1530721,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-388373000,-381100000,
1530721,NetCashProvidedByUsedInOperatingActivities,,,356336000,631779000,,,
1530721,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,857869000,1228400000,
1530721,NetIncomeLoss,,,397602000,661485000,881023000,839100000,
1530721,NetIncomeLossAttributableToNoncontrollingInterest,,,,,,-1400000,
1530721,NetIncomeLossAvailableToCommonStockholdersBasic,,,397602000,661485000,,,
1530721,NoncontrollingInterestIncreaseFromBusinessCombination,,,,,,5100000,
1530721,NoncurrentAssets,,,263093000,398712000,624475000,825600000,
1530721,OperatingExpenses,,,676552000,1007899000,1390678000,1622100000,
1530721,OperatingIncomeLoss,,,630014000,1008171000,1256973000,1175100000,
1530721,OperatingLeasesFutureMinimumPaymentsDue,,,688558000,1080201000,1592668000,1825900000,
1530721,OperatingLeasesFutureMinimumPaymentsDueCurrent,,,82869000,133892000,177159000,220700000,
1530721,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,77263000,116553000,174676000,206900000,
1530721,OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,79802000,128228000,177927000,213100000,
1530721,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,81384000,131619000,184184000,215100000,
1530721,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,84534000,133191000,183467000,223400000,
1530721,OperatingLeasesFutureMinimumPaymentsDueThereafter,,,282706000,436718000,695255000,746700000,
1530721,OperatingLeasesRentExpenseContingentRentals,,,29871000,56299000,65752000,64400000,
1530721,OperatingLeasesRentExpenseMinimumRentals,,,74708000,107071000,151007000,193500000,
1530721,OperatingLeasesRentExpenseNet,,,104579000,163370000,216759000,257900000,
1530721,OtherAccruedLiabilitiesCurrent,,,12398000,15402000,22850000,27700000,
1530721,OtherAssetsNoncurrent,,,18889000,23425000,33498000,23700000,
1530721,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,,,1280000,-2878000,30862000,,
1530721,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxPortionAttributableToParent,,,100000,400000,3600000,,
1530721,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,-4006000,-34000,-91293000,,
1530721,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,-58471000,,
1530721,OtherComprehensiveIncomeLossBeforeReclassificationsTax,,,,,,-2600000,
1530721,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,-32500000,
1530721,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,18500000,
1530721,OtherComprehensiveIncomeLossNetOfTax,,,,,-60431000,-14000000,
1530721,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest,,,,,,100000,
1530721,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,,,3700000,,
1530721,OtherLiabilitiesNoncurrent,,,7922000,19800000,22037000,19600000,
1530721,OtherNoncashExpense,,,258000,,0,,
1530721,OtherNonoperatingIncome,,,,,1505000,,
1530721,OtherNonoperatingIncomeExpense,,,,,3117000,3700000,
1530721,OtherPrepaidExpenseCurrent,,,,,17832000,19000000,
1530721,PaymentsForAdvanceToAffiliate,,,6000000,,0,,
1530721,PaymentsForRepurchaseOfCommonStock,,,,2447000,495277000,1152400000,
1530721,PaymentsOfFinancingCosts,,,1708000,176000,0,2400000,
1530721,PaymentsToAcquireEquityMethodInvestments,,,3232000,1960000,0,0,
1530721,PaymentsToAcquireIntangibleAssets,,,8546000,28822000,29224000,11400000,
1530721,PaymentsToAcquireInterestInJointVenture,,,,,2940000,1000000,
1530721,PaymentsToAcquirePropertyPlantAndEquipment,,,121321000,184738000,356209000,369200000,
1530721,PrepaidExpenseAndOtherAssetsCurrent,,,34850000,50492000,127443000,113100000,
1530721,PrepaidRent,,,,,11681000,27300000,
1530721,PrepaidTaxes,,,,,60637000,57800000,
1530721,ProceedsFromLinesOfCredit,,,16280000,21120000,0,192600000,
1530721,ProceedsFromPaymentsForOtherFinancingActivities,,,,,,-100000,
1530721,ProceedsFromStockOptionsExercised,,,30435000,18988000,15313000,12700000,
1530721,ProfitLoss,,,,,,837700000,
1530721,PropertyPlantAndEquipmentDisposals,,,,,-1938000,,
1530721,PropertyPlantAndEquipmentGross,,,366156000,531174000,821692000,1132300000,
1530721,PropertyPlantAndEquipmentNet,,,242113000,350678000,562934000,758200000,
1530721,ReceivablesNetCurrent,,,206454000,314055000,363419000,307900000,
1530721,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,,,,,1960000,,
1530721,ReclassificationFromAociCurrentPeriodTax,,,,,,-1000000,
1530721,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,,,,1400000,,,
1530721,RepaymentsOfLinesOfCredit,,,38954000,21120000,0,199800000,
1530721,RetainedEarningsAccumulatedDeficit,,,626253000,1287738000,2168761000,3007800000,
1530721,RevenueFromRelatedParties,,,,12900000,,,
1530721,RoyaltyRevenue,,,,1600000,,,
1530721,SalesAndExciseTaxPayableCurrent,,,7635000,17321000,,38200000,
1530721,SalesRevenueGoodsNet,,,2094757000,3170522000,4199666000,4538800000,
1530721,SalesRevenueNet,,,2181732000,3310843000,4371469000,4712100000,
1530721,SellingGeneralAndAdministrativeExpense,,,621536000,926913000,1251431000,1428000000,
1530721,ShareBasedCompensation,,,20932000,29078000,48936000,48400000,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,,,11300000,,,,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,0,0,0,,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,0.485,0.46,0.332,,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,0.006,0.01,0.015,,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,,415100000,163200000,131600000,70300000,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,,511829,40229,218742,249559,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,55248,623098,810063,515430,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,20.66,24.95,27.96,14.35,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,493945000,662388000,333870000,193000000,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,10381342,8377928,7187003,5820413,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,9.21,13.69,23.14,28.34,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,100587000,190945000,182984000,167500000,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber,,,2057884,2295526,3365746,4081064,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableWeightedAverageExercisePrice,,,7.91,9.57,12.61,17.72,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,461486000,,,,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,9716968,8210369,7102610,5781360,
1530721,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,9.21,13.69,23.14,28.34,
1530721,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,3.5,7.36,8.69,7.72,
1530721,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,,,10.77,24.35,28.05,52.18,
1530721,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,,50.15,62.7,90.56,47.07,
1530721,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,,,,6082402,3821257,1739349,
1530721,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,,,,,3365746,4081064,
1530721,ShippingHandlingAndTransportationCosts,,,29100000,78600000,92600000,98600000,
1530721,StockIssuedDuringPeriodSharesStockOptionsExercised,,,8704477,2586283,1782246,1632461,
1530721,StockIssuedDuringPeriodValueShareBasedCompensation,,,,,,12700000,
1530721,StockIssuedDuringPeriodValueStockOptionsExercised,,,30435000,18988000,15313000,,
1530721,StockholdersEquity,,,1047246000,1806131000,2240965000,1995700000,
1530721,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,1999500000,
1530721,StockholdersEquityOther,,,,,,100000,
1530721,TaxesPayableCurrent,,,,,20202000,,
1530721,TreasuryStockShares,,,,29765,6829866,31642284,
1530721,TreasuryStockValue,,,,2447000,497724000,1650100000,
1530721,TreasuryStockValueAcquiredCostMethod,,,,2447000,495277000,1152400000,
1530721,UndistributedEarningsOfForeignSubsidiaries,,,671100000,1317000000,1955000000,2638000000,
1530721,UnrealizedGainLossOnDerivatives,,,,,1482000,,
1530721,UnrecognizedTaxBenefits,,,6628000,18087000,19885000,16800000,
1530721,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,,,930000,368000,3838000,5700000,
1530721,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,,,,,,3200000,
1530721,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,1300000,1700000,
1530721,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,,,2482000,9312000,5193000,5800000,
1530721,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,,,3318000,2515000,443000,0,
1530721,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,19885000,16800000,
1530721,ValuationAllowanceDeferredTaxAssetChangeInAmount,,,1600000,900000,200000,3300000,
1530721,WeightedAverageNumberOfDilutedSharesOutstanding,,,201540144,205638107,205865769,189054289,
1530721,WeightedAverageNumberOfSharesOutstandingBasic,,,196615054,202582945,202680572,186293295,
1530746,AccountsPayableAndAccruedLiabilitiesCurrent,,,,514926,,294245,
1530746,AccountsPayableRelatedPartiesCurrent,,,,840955,,,
1530746,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,6094,11130,,,
1530746,AdditionalPaidInCapital,,,2929348,2956948,,4618475,
1530746,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,139785,
1530746,AmortizationOfDebtDiscountPremium,,,,,,-1505207,
1530746,AmortizationOfFinancingCostsAndDiscounts,,,,,,1698273,
1530746,Assets,,,166735,3006,,480349,
1530746,AssetsCurrent,,,0,185,,239451,
1530746,CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,182604,
1530746,CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,48396,
1530746,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,147576,
1530746,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,153864,
1530746,Cash,,,,185,,123907,
1530746,CashAndCashEquivalentsAtCarryingValue,,,0,,,123907,
1530746,CashAndCashEquivalentsPeriodIncreaseDecrease,,,-25192,185,,,
1530746,CashPeriodIncreaseDecrease,,,,,,88713,
1530746,CommonStockParOrStatedValuePerShare,,,0.001,0.001,,0.001,
1530746,CommonStockSharesAuthorized,,,250000000,250000000,,250000000,
1530746,CommonStockSharesIssued,,,68049325,68449325,,88855991,
1530746,CommonStockSharesOutstanding,,,68049325,68449325,,88855991,
1530746,CommonStockValue,,,68049,68449,,88856,
1530746,ConversionOfStockAmountConverted1,,,0,,,,
1530746,ConvertibleDebt,,,,,,1673311,
1530746,ConvertibleDebtCurrent,,,25000,,,,
1530746,ConvertibleLongTermNotesPayable,,,,,,40738,
1530746,ConvertiblePreferredStockSharesIssuedUponConversion,,,433.93,,,,
1530746,CostOfGoodsAndServicesSold,,,,,,161161,
1530746,CostOfRevenue,,,0,,,,
1530746,DebtCurrent,,,672800,796900,,,
1530746,DebtInstrumentCarryingAmount,,,,796900,,440845,
1530746,DebtInstrumentPeriodicPaymentTermsBalloonPaymentToBePaid,,,,5000,,,
1530746,DeferredCompensationArrangementWithIndividualCommonStockReservedForFutureIssuance,,,,2500000,,,
1530746,DeferredTaxAssetsNet,,,0,,,0,
1530746,DeferredTaxAssetsOperatingLossCarryforwards,,,1169000,1509625,,2616000,
1530746,DeferredTaxAssetsValuationAllowance,,,1169000,-1509625,,2616000,
1530746,DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,-75002,,,
1530746,Deposits,,,,,,12000,
1530746,DepositsAssets,,,,,,27915,
1530746,Depreciation,,,4276,5035,,33604,
1530746,DerivativeAssetFairValueGrossLiability,,,,,,39944,
1530746,DerivativeCostOfHedge,,,,,,4648253,
1530746,DerivativeLiabilitiesNoncurrent,,,,,,4575866,
1530746,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,3922182,4339272,,,
1530746,DueToRelatedPartiesCurrent,,,,737100,,,
1530746,EarningsPerShareBasicAndDiluted,,,-0.01,0.01,,-0.04,
1530746,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,,-3518,
1530746,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInOtherComprehensiveIncomeLoss,,,,,,3518,
1530746,FurnitureAndFixturesGross,,,12829,13951,,,
1530746,GainLossOnDispositionOfAssets,,,380665,,,,
1530746,GainsLossesOnExtinguishmentOfDebt,,,,,,4680953,
1530746,GeneralAndAdministrativeExpense,,,,,,1406406,
1530746,GrossProfit,,,0,,,162757,
1530746,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,,-3132564,
1530746,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,,,,,-109736,
1530746,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,-3022828,
1530746,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,213759,,123319,
1530746,IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,-7988,
1530746,IncreaseDecreaseInInventories,,,,,,-99777,
1530746,IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,489159,,,,
1530746,IncreaseDecreaseInOtherNoncurrentAssets,,,0,,,-11715,
1530746,IncreaseDecreaseInPrepaidExpense,,,,,,-8833,
1530746,InterestExpense,,,45192,60540,,239640,
1530746,InterestExpenseTradingLiabilities,,,,,,4648253,
1530746,InterestPayableCurrent,,,,103895,,20929,
1530746,InventoryNet,,,,,,105044,
1530746,LeaseAndRentalExpense,,,17838,17900,,129408,
1530746,Liabilities,,,1091465,1316826,,5411532,
1530746,LiabilitiesAndStockholdersEquity,,,166735,3006,,480349,
1530746,LiabilitiesCurrent,,,1033967,1316826,,395855,
1530746,LiabilitiesNoncurrent,,,,,,5015677,
1530746,LoansPayableCurrent,,,647800,,,,
1530746,MinorityInterest,,,,,,-211048,
1530746,NetCashProvidedByUsedInFinancingActivities,,,351565,124600,,1020845,
1530746,NetCashProvidedByUsedInInvestingActivities,,,4131,-1121,,-189208,
1530746,NetCashProvidedByUsedInOperatingActivities,,,-380888,-123294,,-742924,
1530746,NetIncomeLoss,,,-523658,-417090,,-3132564,
1530746,NetIncomeLossFromRealEstateInvestmentPartnershipAttributableToNoncontrollingInterest,,,,,,-109736,
1530746,NoncashMergerRelatedCosts,,,0,,,,
1530746,NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,100000,
1530746,NotesPayableRelatedPartiesNoncurrent,,,,,,250000,
1530746,OperatingExpenses,,,904323,342088,,1542192,
1530746,OperatingIncomeLoss,,,,,,-1379435,
1530746,OperatingLeasesFutureMinimumPaymentsDue,,,52017,63600,,,
1530746,OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,22896,,,
1530746,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,4500,,,,
1530746,OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,4500,,,,
1530746,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,4867,10176,,,
1530746,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,17900,30528,,,
1530746,OperatingLeasesFutureMinimumPaymentsDueThereafter,,,20250,,,,
1530746,OperatingLossCarryforwards,,,3898000,,,,
1530746,OperatingLossCarryforwardsValuationAllowance,,,,4264300,,,
1530746,OtherAccountsPayableAndAccruedLiabilities,,,301167,,,,
1530746,OtherAssets,,,,,,240898,
1530746,OtherAssetsNoncurrent,,,160000,,,,
1530746,OtherExpenses,,,,,,1753129,
1530746,OtherLongTermNotesPayable,,,,,,57210,
1530746,PaymentsToAcquireProductiveAssets,,,,-1121,,189208,
1530746,PaymentsToAcquirePropertyPlantAndEquipment,,,0,,,,
1530746,PreferredStockParOrStatedValuePerShare,,,0.001,0.001,,0.001,
1530746,PreferredStockSharesAuthorized,,,10000000,10000000,,10000000,
1530746,PreferredStockSharesIssued,,,,55120,,55120,
1530746,PreferredStockSharesOutstanding,,,,55120,,55120,
1530746,PreferredStockSharesSubscribedButUnissuedValue,,,,,,369975,
1530746,PreferredStockValue,,,,55,,55,
1530746,PrepaidExpenseAndOtherAssets,,,,,,10500,
1530746,ProceedsFromConvertibleDebt,,,0,,,600000,
1530746,ProceedsFromIssuanceOfCommonStock,,,0,,,130000,
1530746,ProceedsFromIssuanceOrSaleOfEquity,,,,28000,,,
1530746,ProceedsFromNotesPayable,,,382750,124100,,210000,
1530746,ProceedsFromSaleOfPropertyPlantAndEquipment,,,4131,,,,
1530746,ProfitLoss,,,,417090,,-3132564,
1530746,PropertyPlantAndEquipmentNet,,,6735,2821,,212983,
1530746,RelatedPartyTransactionRate,,,,0.08,,,
1530746,RepaymentsOfNotesPayable,,,,,,19155,
1530746,RepaymentsOfOtherShortTermDebt,,,31185,,,,
1530746,RetainedEarningsAccumulatedDeficit,,,,,,-9797497,
